BZN2 
UTC,PMT5577DN,PD1DN,PMTGV,PMTS,TMP,PMT5577rad,PD1rad,rad_units,
2010-06-25 00:00:09,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:00:14,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:00:19,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:00:24,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:00:29,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:00:34,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:00:39,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:00:49,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:00:54,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:00:59,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:01:04,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:01:09,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:01:14,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:01:19,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:01:29,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:01:34,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:01:39,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:01:44,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:01:49,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:01:54,           0,        1023,           0,           0,       32.10,           0,           0,   uW/m^2*Sr,
2010-06-25 00:01:59,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:02:14,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:02:44,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:02:49,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:02:54,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:03:04,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:03:09,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:03:14,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:03:19,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:03:24,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:03:39,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:03:44,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:03:49,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:03:54,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:03:59,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:04:09,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:04:14,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:04:19,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:04:24,           0,        1023,           0,           0,          32,           0,           0,   uW/m^2*Sr,
2010-06-25 00:04:29,           0,        1023,           0,           0,       32.10,           0,           0,   uW/m^2*Sr,
